model_name,f1,accuracy,precision,recall,true_positives,false_positives,true_negatives,false_negatives,timestamp
naive-bayes_remove_dots_lemmatize_remove_stop_words_remove_duplicates,0.3308270676691729,0.729483282674772,0.09166666666666666,0.5365853658536586,22.0,70.0,218.0,19.0,2024-05-13 16:11:21.758709

naive-bayes_lowercase_remove_stop_words_lemmatize_remove_duplicates_remove_dots,0.34285714285714286,0.7203647416413373,0.10126582278481013,0.5853658536585366,24.0,75.0,213.0,17.0,2024-05-13 16:11:21.896532

naive-bayes_remove_duplicates_remove_dots_remove_stop_words,0.30985915492957744,0.7021276595744681,0.09523809523809523,0.5365853658536586,22.0,79.0,209.0,19.0,2024-05-13 16:11:22.015437

naive-bayes_remove_duplicates_remove_dots_lemmatize_lowercase,0.34782608695652173,0.6808510638297872,0.125,0.6829268292682927,28.0,92.0,196.0,13.0,2024-05-13 16:11:22.023597

naive-bayes_lowercase_remove_stop_words_remove_duplicates_remove_dots_lemmatize,0.3484848484848485,0.7386018237082067,0.09465020576131687,0.5609756097560976,23.0,68.0,220.0,18.0,2024-05-13 16:11:22.357256

naive-bayes_remove_duplicates_remove_dots_lemmatize,0.3058823529411765,0.6413373860182371,0.12322274881516587,0.6341463414634146,26.0,103.0,185.0,15.0,2024-05-13 16:11:22.626678

naive-bayes_remove_duplicates_remove_stop_words_lowercase,0.3314285714285714,0.6443768996960486,0.13679245283018868,0.7073170731707317,29.0,105.0,183.0,12.0,2024-05-13 16:11:22.703938

naive-bayes_remove_dots_remove_stop_words_lowercase_lemmatize_remove_duplicates,0.3484848484848485,0.7386018237082067,0.09465020576131687,0.5609756097560976,23.0,68.0,220.0,18.0,2024-05-13 16:11:22.906915

naive-bayes_lemmatize_remove_dots_lowercase_remove_stop_words_remove_duplicates,0.3609022556390977,0.7416413373860182,0.09836065573770492,0.5853658536585366,24.0,68.0,220.0,17.0,2024-05-13 16:11:22.939356

naive-bayes_remove_dots_lemmatize_remove_stop_words,0.3404255319148936,0.7173252279635258,0.1016949152542373,0.5853658536585366,24.0,76.0,212.0,17.0,2024-05-13 16:11:23.023431

naive-bayes_lemmatize_remove_stop_words_remove_duplicates_remove_dots_lowercase,0.36363636363636365,0.7446808510638298,0.09795918367346938,0.5853658536585366,24.0,67.0,221.0,17.0,2024-05-13 16:11:23.105063

naive-bayes_remove_dots_lowercase_lemmatize_remove_duplicates_remove_stop_words,0.3597122302158273,0.729483282674772,0.10416666666666667,0.6097560975609756,25.0,73.0,215.0,16.0,2024-05-13 16:11:23.323162

naive-bayes_remove_duplicates_lemmatize_remove_dots,0.30857142857142855,0.6322188449848024,0.12980769230769232,0.6585365853658537,27.0,107.0,181.0,14.0,2024-05-13 16:11:23.400153

naive-bayes_lemmatize_remove_duplicates_remove_dots_remove_stop_words_lowercase,0.36363636363636365,0.7446808510638298,0.09795918367346938,0.5853658536585366,24.0,67.0,221.0,17.0,2024-05-13 16:11:23.470685

naive-bayes_remove_dots_remove_stop_words_lowercase_remove_duplicates,0.34285714285714286,0.7203647416413373,0.10126582278481013,0.5853658536585366,24.0,75.0,213.0,17.0,2024-05-13 16:11:23.581904

naive-bayes_remove_dots_lowercase_remove_stop_words_lemmatize,0.36363636363636365,0.723404255319149,0.1092436974789916,0.6341463414634146,26.0,76.0,212.0,15.0,2024-05-13 16:11:24.230011

naive-bayes_lowercase_lemmatize_remove_dots,0.34782608695652173,0.7264437689969605,0.100418410041841,0.5853658536585366,24.0,73.0,215.0,17.0,2024-05-13 16:11:24.695429

naive-bayes_lemmatize_lowercase_remove_stop_words_remove_duplicates,0.32926829268292684,0.6656534954407295,0.1232876712328767,0.6585365853658537,27.0,96.0,192.0,14.0,2024-05-13 16:11:24.907393

naive-bayes_remove_stop_words_lemmatize_lowercase_remove_duplicates,0.3411764705882353,0.6595744680851063,0.1336405529953917,0.7073170731707317,29.0,100.0,188.0,12.0,2024-05-13 16:11:24.712064

naive-bayes_remove_stop_words_lemmatize_remove_dots_remove_duplicates,0.3464566929133858,0.7477203647416414,0.08943089430894309,0.5365853658536586,22.0,64.0,224.0,19.0,2024-05-13 16:11:24.890706

naive-bayes_remove_stop_words_lowercase_remove_duplicates_remove_dots_lemmatize,0.3484848484848485,0.7386018237082067,0.09465020576131687,0.5609756097560976,23.0,68.0,220.0,18.0,2024-05-13 16:11:25.381287

naive-bayes_lemmatize_remove_stop_words_remove_dots,0.34532374100719426,0.723404255319149,0.10084033613445378,0.5853658536585366,24.0,74.0,214.0,17.0,2024-05-13 16:11:25.182881

naive-bayes_remove_stop_words_lemmatize_remove_dots_remove_duplicates_lowercase,0.34375,0.7446808510638298,0.08979591836734693,0.5365853658536586,22.0,65.0,223.0,19.0,2024-05-13 16:11:25.354567

