model_name,f1,accuracy,precision,recall,true_positives,false_positives,true_negatives,false_negatives,timestamp
svm_remove_duplicates_lemmatize_lowercase_remove_stop_words,0.5245901639344263,0.9118541033434651,0.8,0.3902439024390244,16.0,4.0,284.0,25.0,2024-05-13 21:38:05.479447

svm_remove_dots_lemmatize_remove_duplicates_lowercase_remove_stop_words,0.5396825396825397,0.9118541033434651,0.7727272727272727,0.4146341463414634,17.0,5.0,283.0,24.0,2024-05-13 21:38:06.535285

svm_remove_duplicates_lowercase_remove_dots,0.5806451612903226,0.9209726443768997,0.8571428571428571,0.43902439024390244,18.0,3.0,285.0,23.0,2024-05-13 21:38:06.702515

svm_lowercase_remove_stop_words_remove_duplicates,0.5245901639344263,0.9118541033434651,0.8,0.3902439024390244,16.0,4.0,284.0,25.0,2024-05-13 21:38:08.428823

svm_lowercase_remove_duplicates_remove_stop_words,0.5245901639344263,0.9118541033434651,0.8,0.3902439024390244,16.0,4.0,284.0,25.0,2024-05-13 21:38:09.877206

svm_remove_dots_remove_stop_words_lowercase_remove_duplicates_lemmatize,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:38:09.762310

svm_lemmatize_lowercase_remove_duplicates_remove_stop_words,0.5573770491803278,0.9179331306990881,0.85,0.4146341463414634,17.0,3.0,285.0,24.0,2024-05-13 21:38:10.402645

svm_remove_stop_words_lemmatize_remove_duplicates_lowercase_remove_dots,0.5161290322580645,0.9088145896656535,0.7619047619047619,0.3902439024390244,16.0,5.0,283.0,25.0,2024-05-13 21:38:10.621051

svm_remove_stop_words_remove_duplicates_lemmatize_remove_dots_lowercase,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:38:12.223449

svm_lowercase_remove_stop_words_remove_dots_lemmatize_remove_duplicates,0.5573770491803278,0.9179331306990881,0.85,0.4146341463414634,17.0,3.0,285.0,24.0,2024-05-13 21:38:12.371936

svm_remove_dots_remove_stop_words_remove_duplicates_lemmatize_lowercase,0.5396825396825397,0.9118541033434651,0.7727272727272727,0.4146341463414634,17.0,5.0,283.0,24.0,2024-05-13 21:38:13.086282

svm_remove_dots_lemmatize_remove_duplicates_lowercase,0.5245901639344263,0.9118541033434651,0.8,0.3902439024390244,16.0,4.0,284.0,25.0,2024-05-13 21:38:13.473292

svm_remove_dots_lemmatize_lowercase_remove_stop_words_remove_duplicates,0.53125,0.9088145896656535,0.7391304347826086,0.4146341463414634,17.0,6.0,282.0,24.0,2024-05-13 21:38:13.913427

svm_lemmatize_remove_dots_remove_stop_words_remove_duplicates_lowercase,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:38:14.984292

svm_remove_dots_remove_duplicates_lemmatize_lowercase_remove_stop_words,0.5245901639344263,0.9118541033434651,0.8,0.3902439024390244,16.0,4.0,284.0,25.0,2024-05-13 21:38:15.269098

svm_remove_duplicates_remove_stop_words_lowercase_remove_dots_lemmatize,0.5806451612903226,0.9209726443768997,0.8571428571428571,0.43902439024390244,18.0,3.0,285.0,23.0,2024-05-13 21:38:15.921914

svm_remove_stop_words_lowercase_remove_dots_remove_duplicates_lemmatize,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:38:17.298557

svm_lowercase_lemmatize_remove_stop_words_remove_dots_remove_duplicates,0.4838709677419355,0.9027355623100304,0.7142857142857143,0.36585365853658536,15.0,6.0,282.0,26.0,2024-05-13 21:38:18.442390

svm_lowercase_remove_dots_remove_duplicates_lemmatize_remove_stop_words,0.5245901639344263,0.9118541033434651,0.8,0.3902439024390244,16.0,4.0,284.0,25.0,2024-05-13 21:38:18.533468

svm_remove_dots_lowercase_remove_stop_words_lemmatize_remove_duplicates,0.5573770491803278,0.9179331306990881,0.85,0.4146341463414634,17.0,3.0,285.0,24.0,2024-05-13 21:38:18.453177

svm_remove_dots_remove_stop_words_lemmatize_remove_duplicates_lowercase,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:38:19.242142

svm_lemmatize_remove_duplicates_remove_dots_lowercase_remove_stop_words,0.5483870967741935,0.9148936170212766,0.8095238095238095,0.4146341463414634,17.0,4.0,284.0,24.0,2024-05-13 21:38:19.502833

svm_remove_duplicates_remove_dots_remove_stop_words_lemmatize_lowercase,0.5396825396825397,0.9118541033434651,0.7727272727272727,0.4146341463414634,17.0,5.0,283.0,24.0,2024-05-13 21:38:19.501553

svm_remove_duplicates_remove_dots_lowercase_lemmatize,0.4918032786885246,0.9057750759878419,0.75,0.36585365853658536,15.0,5.0,283.0,26.0,2024-05-13 21:38:19.518492

svm_remove_dots_remove_duplicates_lowercase_lemmatize_remove_stop_words,0.5396825396825397,0.9118541033434651,0.7727272727272727,0.4146341463414634,17.0,5.0,283.0,24.0,2024-05-13 21:38:20.019185

